ID,Day,Session,Era,Cell,Fill,Reason,ConfiguredAdmission,Filled,Entry,Stop,Target,RiskUSD,Net,NetUpper,Time,ExitTime,Exit,FillBarAmbiguous
read-000466-zone-0035,2022-09-12,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12450.25,12383,12475,138.5,-69.25,-69.25,1663076160000,1663077660000,stop,False
read-000466-zone-0039,2022-09-12,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12474.75,12542,12450,138.5,22.75,22.75,1663075920000,1663076160000,target,False
read-000466-zone-0041,2022-09-12,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12499.75,12567,12475,138.5,22.75,22.75,1663075920000,1663076040000,target,True
read-000469-zone-0139,2022-09-13,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12165.5,12195.25,12155.75,63.5,-31.75,7.75,1663163100000,1663163160000,stop,True
read-000469-zone-0155,2022-09-13,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12194.75,12224.5,12195,63.5,-2.25,-2.25,1663163160000,1663163220000,target,True
read-000472-zone-0068,2022-09-14,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12148,12175.5,12147.75,59,-1.75,-1.75,1663248900000,1663248900000,target,False
read-000472-zone-0092,2022-09-14,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12167.5,12195,12166,59,-0.5,-0.5,1663249320000,1663249320000,target,False
read-000472-zone-0134,2022-09-14,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12191.5,12219,12188.5,59,-29.5,1,1663249800000,1663249980000,stop,True
read-000472-zone-0139,2022-09-14,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12199,12226.5,12196.75,59,0.25,0.25,1663249800000,1663249860000,target,True
read-000473-zone-0012,2022-09-14,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,11950.25,11919.75,11960.5,65,-32.5,8.25,1663279260000,1663279380000,stop,True
read-000474-zone-0027,2022-09-15,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11897.25,11911,11897.25,31.5,-2,-2,1663311720000,1663311720000,target,False
read-000474-zone-0044,2022-09-15,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11907.75,11921.5,11904.5,31.5,1.25,1.25,1663325940000,1663326060000,target,True
read-000475-zone-0022,2022-09-15,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11849.75,11871.25,11825,47,22.75,22.75,1663335600000,1663335660000,target,True
read-000483-zone-0109,2022-09-18,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11843,11827.25,11843.75,35.5,-1.25,-1.25,1663570980000,1663571040000,target,True
read-000483-zone-0146,2022-09-18,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11860.5,11876.25,11860.75,35.5,-2.25,-2.25,1663570800000,1663570860000,target,True
read-000484-zone-0099,2022-09-18,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11834.25,11854.5,11832.75,44.5,-22.25,-0.5,1663594260000,1663594380000,stop,True
read-000484-zone-0126,2022-09-18,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11847,11867.25,11847.25,44.5,-22.25,-2.25,1663594320000,1663594380000,stop,True
read-000486-zone-0590,2022-09-19,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,12049.75,12059.25,12049,23,-11.5,-1.25,1663657560000,1663657560000,stop,True
read-000487-zone-0145,2022-09-19,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11913,11893.5,11913.5,43,-21.5,-1.5,1663681140000,1663681260000,stop,True
read-000487-zone-0159,2022-09-19,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11923.5,11904,11923.5,43,-2,-2,1663680960000,1663681020000,target,True
read-000487-zone-0173,2022-09-19,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11938,11957.5,11938.25,43,-2.25,-2.25,1663680840000,1663680900000,target,True
read-000489-zone-0098,2022-09-20,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11924.75,11949,11923,52.5,-0.25,-0.25,1663745280000,1663745340000,target,True
read-000490-zone-0231,2022-09-20,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11946.25,11928.5,11947.5,39.5,-0.75,-0.75,1663767240000,1663767300000,target,True
read-000492-zone-0060,2022-09-21,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11623.5,11639.25,11618.25,35.5,-17.75,3.25,1663830960000,1663831440000,stop,True
read-000492-zone-0076,2022-09-21,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11645.25,11661,11637.25,35.5,-17.75,6,1663831620000,1663832160000,stop,True
read-000492-zone-0077,2022-09-21,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11652.25,11668,11645.5,35.5,4.75,4.75,1663831680000,1663831800000,target,True
read-000493-zone-0084,2022-09-21,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11673.75,11710,11674,76.5,-2.25,-2.25,1663853460000,1663853520000,target,True
read-000496-zone-0029,2022-09-22,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11417.75,11394.5,11428,50.5,8.25,8.25,1663940280000,1663940460000,target,True
read-000503-zone-0070,2022-09-24,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,11371.25,11345,11373,56.5,-28.25,-0.25,1664143260000,1664143260000,stop,True
read-000503-zone-0094,2022-09-24,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,11396,11422.25,11396.25,56.5,-2.25,-2.25,1664145000000,1664145000000,target,False
read-000504-zone-0033,2022-09-25,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11286.75,11306.5,11284,43.5,-21.75,0.75,1664175660000,1664175720000,stop,True
read-000505-zone-0134,2022-09-25,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11370.75,11399.25,11371,61,-30.5,-2.25,1664199060000,1664199180000,stop,True
read-000506-zone-0074,2022-09-25,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,11318.5,11350.25,11313.75,67.5,2.75,2.75,1664230920000,1664231100000,target,True
read-000507-zone-0347,2022-09-26,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11454.25,11472.25,11450.5,40,1.75,1.75,1664262300000,1664262360000,target,True
read-000508-zone-0261,2022-09-26,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11467.25,11441,11468.25,56.5,-1,-1,1664286660000,1664286660000,target,False
read-000508-zone-0268,2022-09-26,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11471.25,11445,11473.5,56.5,0.25,0.25,1664286660000,1664286720000,target,True
read-000508-zone-0271,2022-09-26,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11475,11448.75,11481.75,56.5,4.75,4.75,1664286660000,1664286720000,target,True
read-000508-zone-0285,2022-09-26,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11495,11521.25,11495.25,56.5,-2.25,-2.25,1664285520000,1664285520000,target,False
read-000508-zone-0292,2022-09-26,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11503.5,11529.75,11503.75,56.5,-2.25,-2.25,1664285580000,1664285580000,target,False
read-000511-zone-0093,2022-09-27,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11270.25,11228.5,11277,87.5,4.75,4.75,1664372100000,1664372100000,target,False
read-000511-zone-0114,2022-09-27,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11310.25,11268.5,11317.75,87.5,5.5,5.5,1664371860000,1664371860000,target,False
read-000511-zone-0129,2022-09-27,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11348.25,11390,11348.5,87.5,-2.25,-2.25,1664373000000,1664373000000,target,False
read-000512-zone-0569,2022-09-27,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,11549.25,11571.25,11549.5,48,-2.25,-2.25,1664402460000,1664402580000,target,True
read-000513-zone-0271,2022-09-28,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11423.25,11399.5,11426.75,51.5,-25.75,1.5,1664435100000,1664436060000,stop,True
read-000524-zone-0022,2022-10-01,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,11049.75,11078.75,11040.5,62,7.25,7.25,1664749380000,1664749440000,target,True
read-000525-zone-0057,2022-10-02,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11003,11031.5,10993.25,61,7.75,7.75,1664780640000,1664780700000,target,True
read-000526-zone-0134,2022-10-02,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11098.25,11125.5,11092.5,58.5,-29.25,3.75,1664804760000,1664804820000,stop,True
read-000526-zone-0141,2022-10-02,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11117.25,11144.5,11116.25,58.5,-1,-1,1664803860000,1664803860000,target,False
read-000526-zone-0154,2022-10-02,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11143.25,11170.5,11143.5,58.5,-2.25,-2.25,1664805660000,1664805660000,target,False
read-000527-zone-0655,2022-10-02,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,11322,11341.25,11322.25,42.5,-2.25,-2.25,1664834460000,1664834580000,target,True
read-000529-zone-0399,2022-10-03,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11524,11546.25,11517.75,48.5,-24.25,4.25,1664890260000,1664890380000,stop,True
read-000530-zone-0407,2022-10-03,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,11632.75,11610.75,11633.25,48,-1.5,-1.5,1664920860000,1664921580000,target,True
read-000531-zone-0440,2022-10-04,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11575.75,11588,11575,28.5,-1.25,-1.25,1664953500000,1664953620000,target,True
read-000532-zone-0173,2022-10-04,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11499.25,11522,11499.5,49.5,-2.25,-2.25,1664976660000,1664976720000,target,True
read-000532-zone-0202,2022-10-04,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11514.5,11537.25,11513.25,49.5,-24.75,-0.75,1664976780000,1664976840000,stop,True
read-000535-zone-0233,2022-10-05,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11597.75,11627,11598,62.5,-31.25,-2.25,1665063060000,1665063120000,stop,True
read-000535-zone-0242,2022-10-05,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11610.75,11640,11608.75,62.5,0,0,1665063060000,1665063060000,target,False
read-000535-zone-0248,2022-10-05,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11621.5,11650.75,11621.75,62.5,-2.25,-2.25,1665063120000,1665063180000,target,True
read-000536-zone-0096,2022-10-05,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,11493.25,11467.75,11498.75,55,3.5,3.5,1665093660000,1665093780000,target,True
read-000537-zone-0110,2022-10-06,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11450.25,11429.5,11470.25,45.5,-22.75,18,1665145860000,1665145860000,stop,True
read-000537-zone-0113,2022-10-06,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11470.5,11449.5,11480,46,7.5,7.5,1665129780000,1665129900000,target,True
read-000537-zone-0127,2022-10-06,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11497,11517.75,11492,45.5,3,3,1665126180000,1665126240000,target,True
read-000537-zone-0164,2022-10-06,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11519.25,11540,11519.5,45.5,-2.25,-2.25,1665126600000,1665126600000,target,False
read-000538-zone-0051,2022-10-06,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11324.75,11377.75,11317,110,5.75,5.75,1665149640000,1665149760000,target,True
read-000538-zone-0057,2022-10-06,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11349.75,11402.75,11337,110,10.75,10.75,1665149820000,1665149880000,target,True
read-000546-zone-0082,2022-10-09,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11057.25,11075,11057.5,39.5,-2.25,-2.25,1665385560000,1665385560000,target,False
read-000547-zone-0153,2022-10-09,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11117.75,11143,11118,54.5,-2.25,-2.25,1665408660000,1665408660000,target,False
read-000548-zone-0088,2022-10-09,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,10985.25,10961.75,10986.75,51,-0.5,-0.5,1665439260000,1665439260000,target,False
read-000549-zone-0023,2022-10-10,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,10919.75,10938.25,10919.5,41,-1.75,-1.75,1665472800000,1665472860000,target,True
read-000549-zone-0053,2022-10-10,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,10944.5,10963,10938.75,41,3.75,3.75,1665473220000,1665473280000,target,True
read-000549-zone-0058,2022-10-10,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,10948.5,10967,10948.75,41,-2.25,-2.25,1665473220000,1665473220000,target,False
read-000549-zone-0063,2022-10-10,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,10954.25,10972.75,10954.5,41,-2.25,-2.25,1665473340000,1665473400000,target,True
read-000550-zone-0113,2022-10-10,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,10960.75,10985.25,10961,53,-2.25,-2.25,1665502680000,1665502680000,target,False
read-000553-zone-0106,2022-10-11,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,10894.5,10929.25,10894.75,73.5,-2.25,-2.25,1665581820000,1665581820000,target,False
read-000553-zone-0121,2022-10-11,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,10905,10939.75,10905.25,73.5,-2.25,-2.25,1665581880000,1665581940000,target,True
read-000553-zone-0163,2022-10-11,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,10928.25,10963,10922.5,73.5,3.75,3.75,1665582300000,1665582360000,target,True
read-000555-zone-0044,2022-10-12,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,10827.75,10843,10824,34.5,-17.25,1.75,1665645240000,1665645360000,stop,True
read-000555-zone-0059,2022-10-12,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,10834.25,10849.5,10834.5,34.5,-2.25,-2.25,1665645240000,1665645240000,target,False
read-000555-zone-0083,2022-10-12,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,10842.75,10858,10842.75,34.5,-2,-2,1665645360000,1665645360000,target,False
read-000556-zone-0012,2022-10-12,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,10524.75,10599.75,10500,154,22.75,22.75,1665668100000,1665668220000,target,False
read-000556-zone-0013,2022-10-12,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,10549.75,10624.75,10525,154,22.75,22.75,1665668580000,1665668640000,target,False
read-000556-zone-0014,2022-10-12,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,10574.75,10649.75,10550,154,-77,-77,1665669000000,1665669960000,stop,False
read-000556-zone-0016,2022-10-12,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,10599.75,10674.75,10575,154,-77,-77,1665669060000,1665670440000,stop,False
read-000558-zone-0475,2022-10-13,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11159.25,11181,11146.75,47.5,-23.75,-23.75,1665751920000,1665752100000,stop,False
read-000558-zone-0483,2022-10-13,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11169,11190.75,11163.75,47.5,-23.75,3.25,1665752040000,1665752100000,stop,True
read-000559-zone-0284,2022-10-13,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11161.25,11208,11161.5,97.5,-2.25,-2.25,1665754740000,1665754800000,target,True
read-000559-zone-0295,2022-10-13,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11199.75,11246.5,11182.5,97.5,15.25,15.25,1665754320000,1665754320000,target,False
read-000566-zone-0167,2022-10-15,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,10752.5,10776.5,10752.75,52,-26,-2.25,1665957720000,1665958020000,stop,True
read-000566-zone-0175,2022-10-15,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,10763.25,10787.25,10760,52,-26,1.25,1665957720000,1665958020000,stop,True
read-000566-zone-0180,2022-10-15,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,10769.25,10793.25,10769.5,52,-2.25,-2.25,1665957720000,1665957720000,target,False
read-000567-zone-0145,2022-10-16,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,10822,10806,10822.5,36,-1.5,-1.5,1665991200000,1665991200000,target,False
read-000567-zone-0153,2022-10-16,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,10826.25,10810.25,10828,36,-0.25,-0.25,1665991200000,1665991260000,target,True
read-000567-zone-0164,2022-10-16,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,10833,10817,10833,36,-18,-2,1665991200000,1665991260000,stop,True
read-000570-zone-0467,2022-10-17,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11309.25,11328.75,11309.5,43,-2.25,-2.25,1666078320000,1666078380000,target,True
read-000573-zone-0301,2022-10-18,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11253.75,11275,11251.25,46.5,0.5,0.5,1666162860000,1666162920000,target,True
read-000574-zone-0120,2022-10-18,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11145.75,11181.5,11140.25,75.5,3.5,3.5,1666186260000,1666186320000,target,True
read-000575-zone-0127,2022-10-18,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,11124.5,11091.75,11125.5,69.5,-1,-1,1666216860000,1666216860000,target,False
read-000575-zone-0140,2022-10-18,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,11133,11100.25,11133.5,69.5,-1.5,-1.5,1666216860000,1666217100000,target,True
read-000576-zone-0148,2022-10-19,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11098.75,11126,11099,58.5,-2.25,-2.25,1666249320000,1666249320000,target,False
read-000577-zone-0170,2022-10-19,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11120.5,11076.25,11121.25,92.5,-1.25,-1.25,1666285680000,1666285680000,target,False
read-000577-zone-0186,2022-10-19,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11133.75,11178,11131.25,92.5,0.5,0.5,1666272660000,1666272780000,target,True
read-000579-zone-0117,2022-10-20,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11027,11011.25,11027,35.5,-2,-2,1666335660000,1666335660000,target,False
read-000580-zone-0087,2022-10-20,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,10997.5,10967.75,11001,63.5,1.5,1.5,1666359120000,1666359120000,target,False
read-000580-zone-0131,2022-10-20,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11025.5,10995.75,11029,63.5,1.5,1.5,1666359300000,1666359300000,target,False
read-000587-zone-0662,2022-10-22,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,11369.25,11349.5,11383.25,43.5,12,12,1666581120000,1666585080000,target,True
read-000588-zone-0384,2022-10-23,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11383.75,11408.25,11384,53,-2.25,-2.25,1666594860000,1666594920000,target,True
read-000588-zone-0390,2022-10-23,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11392.25,11416.75,11384,53,6.25,6.25,1666594860000,1666594920000,target,True
read-000588-zone-0394,2022-10-23,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11400.5,11425,11392.5,53,6,6,1666595040000,1666595340000,target,True
read-000589-zone-0288,2022-10-23,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11379.5,11413,11369.75,71,7.75,7.75,1666618680000,1666618800000,target,True
read-000589-zone-0307,2022-10-23,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11394,11427.5,11390.75,71,1.25,1.25,1666618740000,1666618740000,target,False
read-000591-zone-0656,2022-10-24,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11489.25,11473.75,11491,35,-0.25,-0.25,1666681920000,1666682220000,target,True
read-000591-zone-0660,2022-10-24,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11491.25,11475.75,11493.75,35,0.5,0.5,1666681920000,1666682220000,target,True
read-000591-zone-0675,2022-10-24,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11501.75,11517.25,11502,35,-2.25,-2.25,1666681260000,1666681260000,target,False
read-000595-zone-0233,2022-10-25,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11472,11495,11471,50,-1,-1,1666791180000,1666791240000,target,True
read-000595-zone-0331,2022-10-25,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11524,11547,11516.25,50,5.75,5.75,1666792140000,1666792200000,target,True
read-000598-zone-0188,2022-10-26,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11454.75,11496,11441,86.5,11.75,11.75,1666877520000,1666877520000,target,False
