scenario_key,plan_row,plan_id,version,scenario,date,session,session_day,created_ct,hour_ct,day_type,day_type_group,bias,regime,condition,family,side,quality,trigger,anchor,anchor_source,level_keys,level_labels,level_kind,level_grade,arm_enabled,arm_ids,has_arm_evidence,placed_arm_ids,position_ids,complete_geometry,entry,stop,target,stop_pts,target_R,first_target_R,atr5m_saved,stop_atr,reached,reach_bar_ids,window_start_ct,window_end_ct,window_bars_n,expected_bars_n,window_complete,narrative_distance_pts,narrative_distance_atr,publication_distance_pts,publication_distance_atr
p176:S0:0,176,2026-08-31:ASIA,2,S0,2026-08-31,ASIA,2026-08-31:ASIA,2026-09-01T01:01:09.185000-05:00,1,no-trade,no-trade,neutral,not-recorded,hold,stand-aside,long,B,none,,unresolved,[],[],unresolved,unresolved,False,[],False,[],[],False,,,,,,,17.0907,,unknown,[],2026-09-01T01:01:09.185000-05:00,2026-09-01T02:00:00-05:00,58,58,True,,,,
p177:S0:0,177,2026-09-01:LONDON,1,S0,2026-09-01,LONDON,2026-09-01:LONDON,2026-09-01T01:49:31.611000-05:00,1,no-trade,no-trade,neutral,not-recorded,hold,stand-aside,long,B,none,,unresolved,[],[],unresolved,unresolved,False,[],False,[],[],False,,,,,,,18.7016,,unknown,[],2026-09-01T01:49:31.611000-05:00,2026-09-01T02:48:27.147000-05:00,58,58,True,,,,
p178:S1:0,178,2026-09-01:LONDON,2,S1,2026-09-01,LONDON,2026-09-01:LONDON,2026-09-01T02:48:27.147000-05:00,2,balance,balance,short,not-recorded,reject,fade,short,A,Rally retest of 29477.00 fails — sell the touch,29477,confirm.ref_price,"[""p178:L0""]","[""SWG-L·15m""]",SWG-L,A,True,[23],True,[23],[581],True,29477,29500.21,29418.62,23.209999999999127,2.515295131409014,1.2710038776389965,22.4226,1.035116355819536,observed,[1788248940000],2026-09-01T02:48:27.147000-05:00,2026-09-01T04:52:43.589000-05:00,123,123,True,14.0,0.624370055212152,12.5,0.5574732635822787
p178:S2:1,178,2026-09-01:LONDON,2,S2,2026-09-01,LONDON,2026-09-01:LONDON,2026-09-01T02:48:27.147000-05:00,2,balance,balance,short,not-recorded,reject,fade,short,A,Rally retest of 29447.50 fails — sell the touch,29447.5,confirm.ref_price,"[""p178:L5""]","[""SWG-L·5m""]",SWG-L,A,False,[],False,[],[],False,,,,,,,22.4226,,observed,[1788249360000],2026-09-01T02:48:27.147000-05:00,2026-09-01T04:52:43.589000-05:00,123,123,True,15.5,0.6912668468420254,17.0,0.7581636384718989
p178:S3:2,178,2026-09-01:LONDON,2,S3,2026-09-01,LONDON,2026-09-01:LONDON,2026-09-01T02:48:27.147000-05:00,2,balance,balance,short,not-recorded,sweep_reclaim,fade,long,B,Wick below 29435.75 then 1m reclaim above it,29435.75,confirm.ref_price,"[""p178:L6""]","[""ONL""]",ONL,A,False,[],False,[],[],False,,,,,,,22.4226,,observed,[1788249540000],2026-09-01T02:48:27.147000-05:00,2026-09-01T04:52:43.589000-05:00,123,123,True,27.25,1.2152917146093674,28.75,1.2821885062392409
p179:S1:0,179,2026-09-01:LONDON,3,S1,2026-09-01,LONDON,2026-09-01:LONDON,2026-09-01T04:52:43.589000-05:00,4,trend,trend,short,not-recorded,acceptance,follow,short,B,"After the 9.4×ATR5m drop, price holds below 29231.63 VWAP−2σ—acceptance continuation short toward ONL",29231.63,confirm.ref_price,"[""p179:L4""]","[""VWAP−2σ""]",VWAP,A,False,[],False,[],[],False,,,,,,,25.947,,observed,[1788258060000],2026-09-01T04:52:43.589000-05:00,2026-09-01T05:34:30.471000-05:00,41,41,True,,,9.880000000001019,0.3807761976336771
p179:S2:1,179,2026-09-01:LONDON,3,S2,2026-09-01,LONDON,2026-09-01:LONDON,2026-09-01T04:52:43.589000-05:00,4,trend,trend,short,not-recorded,reject,fade,short,B,"If the drop retraces, first touch of 29246.75 SWG-L·5m rejects; short back toward 29212.50 then ONL 29182.00",29246.75,confirm.ref_price,"[""p179:L5""]","[""SWG-L·5m""]",SWG-L,A,True,[],False,[],[582],True,29246.75,29273,29182,26.25,2.466666666666667,1.3047619047619048,25.947,1.0116776505954446,observed,[1788258180000],2026-09-01T04:52:43.589000-05:00,2026-09-01T05:34:30.471000-05:00,41,41,True,,,25.0,0.9635025243766139
p180:S1:0,180,2026-09-01:LONDON,4,S1,2026-09-01,LONDON,2026-09-01:LONDON,2026-09-01T05:34:30.471000-05:00,5,trend-down,trend,short,not-recorded,reject,fade,short,C,Pullback stalls at 29182.00 ONL and rejects; short the touch,29182,confirm.ref_price,"[""p180:L1""]","[""ONL""]",ONL,A,True,[],False,[],[],True,29182,29212.5,29154.38,30.5,0.9055737704917699,0.9055737704917699,22.7037,1.3433933676008756,observed,[1788260700000],2026-09-01T05:34:30.471000-05:00,2026-09-01T07:07:32.457000-05:00,92,92,True,,,65.75,2.8960037350740184
p180:S2:1,180,2026-09-01:LONDON,4,S2,2026-09-01,LONDON,2026-09-01:LONDON,2026-09-01T05:34:30.471000-05:00,5,trend-down,trend,short,not-recorded,sweep_reclaim,fade,long,B,Sweep-reclaim of ONL is intact and price reclaims 29212.50 Demand·1h after holding 29201.25 SWG-L·5m,29212.5,confirm.ref_price,"[""p180:L3""]","[""Demand·1h""]",DEMAND,C,True,[],False,[],[583],True,29212.5,29170,29323.92,42.5,2.621647058823488,1.588235294117647,22.7037,1.8719415778044988,observed,[1788259860000],2026-09-01T05:34:30.471000-05:00,2026-09-01T07:07:32.457000-05:00,92,92,True,,,35.25,1.552610367473143
p180:S3:2,180,2026-09-01:LONDON,4,S3,2026-09-01,LONDON,2026-09-01:LONDON,2026-09-01T05:34:30.471000-05:00,5,trend-down,trend,short,not-recorded,reject,fade,short,B,Pullback stalls at 29354.00 RTH-L/PDL and rejects; short the touch,29354,confirm.ref_price,"[""p180:L8""]","[""RTH-L""]",RTH-L,A,True,[],False,[],[],True,29354,29385,29280,31,2.3870967741935485,2.3870967741935485,22.7037,1.3654162096926932,not observed (complete window),[],2026-09-01T05:34:30.471000-05:00,2026-09-01T07:07:32.457000-05:00,92,92,True,,,106.25,4.679853944511247
p181:S1:0,181,2026-09-01:LONDON,5,S1,2026-09-01,LONDON,2026-09-01:LONDON,2026-09-01T07:07:32.457000-05:00,7,trend-down,trend,neutral,not-recorded,breakdown_continue,follow,short,B,"1x5m close below 29177.50 ONL with displacement, no 1m MSS back above 29182.00.",29177.5,confirm.ref_price,"[""p181:L2""]","[""ONL""]",ONL,A,False,[],False,[],[],False,,,,,,,19.4161,,not observed (complete window),[],2026-09-01T07:07:32.457000-05:00,2026-09-01T07:56:33.428000-05:00,48,48,True,31.0,1.5966131200395548,19.75,1.017197068412297
p181:S2:1,181,2026-09-01:LONDON,5,S2,2026-09-01,LONDON,2026-09-01:LONDON,2026-09-01T07:07:32.457000-05:00,7,trend-down,trend,neutral,not-recorded,sweep_reclaim,fade,long,B,Sweep of 29177.50 ONL followed by a 1m MSS back above 29182.00 (1x5m close above 29182.00 accepted).,29177.5,confirm.ref_price,"[""p181:L2""]","[""ONL""]",ONL,A,False,[],False,[],[],False,,,,,,,19.4161,,not observed (complete window),[],2026-09-01T07:07:32.457000-05:00,2026-09-01T07:56:33.428000-05:00,48,48,True,31.0,1.5966131200395548,19.75,1.017197068412297
p181:S3:2,181,2026-09-01:LONDON,5,S3,2026-09-01,LONDON,2026-09-01:LONDON,2026-09-01T07:07:32.457000-05:00,7,trend-down,trend,neutral,not-recorded,reject,fade,long,B,"First touch of 29161.96 VWAP−2σ; expect a rejection body, do not chase below it.",29161.96,confirm.ref_price,"[""p181:L3""]","[""VWAP−2σ""]",VWAP,A,True,[25],True,[],[],True,29161.96,29140,29212.5,21.959999999999127,2.301457194899949,0.7076502732241116,19.4161,1.1310201327763623,observed,[1788264480000],2026-09-01T07:07:32.457000-05:00,2026-09-01T07:56:33.428000-05:00,48,48,True,46.54000000000087,2.3969798260207185,4.209999999999127,0.21683036243113327
p182:S1:0,182,2026-09-01:LONDON,6,S1,2026-09-01,LONDON,2026-09-01:LONDON,2026-09-01T07:56:33.428000-05:00,7,trend,trend,short,not-recorded,reject,fade,short,B,Price retests ONL 29123.25 and rejects with a 5m close below it; one-sided delivery continues,29123.25,confirm.ref_price,"[""p182:L0""]","[""ONL""]",ONL,A,True,[],False,[],[],True,29123.25,29147.25,29085,24.0,1.59375,0.9349999999999454,21.4579,1.118469188504001,observed,[1788267540000],2026-09-01T07:56:33.428000-05:00,2026-09-01T08:30:00-05:00,33,33,True,4.0,0.1864115314173335,8.25,0.3844737835482503
p182:S2:1,182,2026-09-01:LONDON,6,S2,2026-09-01,LONDON,2026-09-01:LONDON,2026-09-01T07:56:33.428000-05:00,7,trend,trend,short,not-recorded,reject,fade,short,B,Rally into 29138.00 SWG-L·5m and stall/reject with 5m close below it,29138,confirm.ref_price,"[""p182:L5""]","[""SWG-L·5m""]",SWG-L,A,True,[24],True,[24],[584],True,29138,29162,29085,24,2.2083333333333335,0.6145833333333334,21.4579,1.118469188504001,not observed (complete window),[],2026-09-01T07:56:33.428000-05:00,2026-09-01T08:30:00-05:00,33,33,True,10.75,0.5009809906840837,6.5,0.3029187385531669
p183:S1:0,183,2026-09-01:NY,1,S1,2026-09-01,NY,2026-09-01:NY,2026-09-01T08:06:46.843000-05:00,8,trend-down,trend,short,not-recorded,breakdown_continue,follow,short,C,5m close below 29122.75 ONL with displacement >= 1.0x ATR5m (20.2) fires immediate continuation short.,29122.75,confirm.ref_price,"[""p183:L0""]","[""ONL""]",ONL,C,False,[],False,[],[],False,,,,,,,20.1915,,observed,[1788269340000],2026-09-01T08:06:46.843000-05:00,2026-09-01T08:53:16.675000-05:00,46,46,True,,,20.5,1.0152787063863506
p183:S2:1,183,2026-09-01:NY,1,S2,2026-09-01,NY,2026-09-01:NY,2026-09-01T08:06:46.843000-05:00,8,trend-down,trend,short,not-recorded,reject,fade,short,B,Touch of 29138.00 SWG-L·5m from below with rejection; short fade.,29138,confirm.ref_price,"[""p183:L4""]","[""SWG-L·5m""]",SWG-L,A,True,[],False,[],[],True,29138,29158.5,29085,20.5,2.5853658536585367,0.7439024390243902,20.1915,1.0152787063863506,observed,[1788269700000],2026-09-01T08:06:46.843000-05:00,2026-09-01T08:53:16.675000-05:00,46,46,True,,,35.75,1.7705470123566847
p183:S3:2,183,2026-09-01:NY,1,S3,2026-09-01,NY,2026-09-01:NY,2026-09-01T08:06:46.843000-05:00,8,trend-down,trend,short,not-recorded,reject,fade,short,B,Touch of 29177.50 SWG-L·5m from below that stalls/rejects rallies; short fade.,29177.5,confirm.ref_price,"[""p183:L5""]","[""SWG-L·5m""]",SWG-L,A,True,[],False,[],[],True,29177.5,29198,29122.75,20.5,2.6707317073170733,1.9268292682926829,20.1915,1.0152787063863506,not observed (complete window),[],2026-09-01T08:06:46.843000-05:00,2026-09-01T08:53:16.675000-05:00,46,46,True,,,75.25,3.726815739296238
p183:S4:3,183,2026-09-01:NY,1,S4,2026-09-01,NY,2026-09-01:NY,2026-09-01T08:06:46.843000-05:00,8,trend-down,trend,short,not-recorded,sweep_reclaim,fade,long,C,"Sweep of 29122.75 ONL into 29099.12 Demand·4h, then 1m_mss back above 29122.75; long reversion.",29122.75,confirm.ref_price,"[""p183:L0""]","[""ONL""]",ONL,C,False,[],False,[],[],False,,,,,,,20.1915,,observed,[1788269340000],2026-09-01T08:06:46.843000-05:00,2026-09-01T08:53:16.675000-05:00,46,46,True,,,20.5,1.0152787063863506
p184:S1:0,184,2026-09-01:NY,2,S1,2026-09-01,NY,2026-09-01:NY,2026-09-01T08:53:16.675000-05:00,8,trend-down,trend,short,not-recorded,reject,fade,short,B,Post-news or current tape: breakdown is void after the 5m close back above 29062.75 OR-L; a weak rally into 29062.75 from below stalls — touch of 29062.75 is the short reject leg.,29062.75,confirm.ref_price,"[""p184:L3""]","[""OR-L""]",OR-L,A,True,[],False,[],[],True,29062.75,29095.5,28970.38,32.75,2.8204580152671443,2.8204580152671443,29.5604,1.1079011109457246,not observed (complete window),[],2026-09-01T08:53:16.675000-05:00,2026-09-01T09:20:44.334000-05:00,26,26,True,,,57.25,1.9367126290577934
p184:S2:1,184,2026-09-01:NY,2,S2,2026-09-01,NY,2026-09-01:NY,2026-09-01T08:53:16.675000-05:00,8,trend-down,trend,short,not-recorded,reject,fade,short,B,Weak rally into 29125.00 OR-H / 29137.29 VWAP−1σ stalls; touch of 29137.29 is the short reject leg.,29137.29,confirm.ref_price,"[""p184:L7""]","[""VWAP−1σ""]",VWAP,A,True,[],False,[],[],True,29137.29,29170.5,29062.75,33.20999999999913,2.24450466726898,2.24450466726898,29.5604,1.1234624700612685,observed,[1788271260000],2026-09-01T08:53:16.675000-05:00,2026-09-01T09:20:44.334000-05:00,26,26,True,,,17.290000000000873,0.5849041284962609
p184:S3:2,184,2026-09-01:NY,2,S3,2026-09-01,NY,2026-09-01:NY,2026-09-01T08:53:16.675000-05:00,8,trend-down,trend,short,not-recorded,sweep_reclaim,fade,long,B,OR-L sweep has already printed (low 29040); a 5m close back above 29062.75 converts it to a discount sweep-reclaim long.,29062.75,confirm.ref_price,"[""p184:L3""]","[""OR-L""]",OR-L,A,False,[],False,[],[],False,,,,,,,29.5604,,not observed (complete window),[],2026-09-01T08:53:16.675000-05:00,2026-09-01T09:20:44.334000-05:00,26,26,True,,,57.25,1.9367126290577934
p184:S4:3,184,2026-09-01:NY,2,S4,2026-09-01,NY,2026-09-01:NY,2026-09-01T08:53:16.675000-05:00,8,trend-down,trend,short,not-recorded,reclaim,follow,long,C,If ISM resolves strong: 5m close above 29095.50 EQL·4h reclaims the broken shelf and flips intraday path long.,29095.5,confirm.ref_price,"[""p184:L5""]","[""EQL·4h (HTF)""]",EQL,A,False,[],False,[],[],False,,,,,,,29.5604,,observed,[1788271020000],2026-09-01T08:53:16.675000-05:00,2026-09-01T09:20:44.334000-05:00,26,26,True,,,24.5,0.8288115181120688
p185:S1:0,185,2026-09-01:NY,3,S1,2026-09-01,NY,2026-09-01:NY,2026-09-01T09:20:44.334000-05:00,9,trend-down,trend,short,not-recorded,reject,fade,short,B,Price rallies into 29182.00 SWG-L·15m; fade the first touch with a structure stop above 29220.75.,29182,confirm.ref_price,"[""p185:L6""]","[""SWG-L·15m""]",SWG-L,A,True,[],False,[],[585],True,29182,29220.75,29085,38.75,2.503225806451613,0.6258064516129033,38.6592,1.002348729409817,observed,[1788273000000],2026-09-01T09:20:44.334000-05:00,2026-09-01T10:24:39.842000-05:00,63,63,True,,,36.25,0.9376810694478934
p185:S2:1,185,2026-09-01:NY,3,S2,2026-09-01,NY,2026-09-01:NY,2026-09-01T09:20:44.334000-05:00,9,trend-down,trend,short,not-recorded,reject,fade,short,B,Price rallies into 29085.00 OB(bull)·1h; fade the first touch with a structure stop above.,29085,confirm.ref_price,"[""p185:L3""]","[""OB(bull)·1h""]",OB,C,True,[],False,[],[],True,29085,29125,29062.75,40,0.55625,0.55625,38.6592,1.034682559390779,not observed (complete window),[],2026-09-01T09:20:44.334000-05:00,2026-09-01T10:24:39.842000-05:00,63,63,True,,,60.75,1.5714241370747455
p186:S1:0,186,2026-09-01:NY,4,S1,2026-09-01,NY,2026-09-01:NY,2026-09-01T10:24:39.842000-05:00,10,trend,trend,short,not-recorded,reject,fade,short,B,Touch-and-reject from below at 29170.00 EQL·15m after a 5m close back above the level voided the breakdown,29170,confirm.ref_price,"[""p186:L1""]","[""EQL·15m (HTF)""]",EQL,A,True,[27],True,[],[],True,29170,29210,29082.75,40,2.18125,1.125,32.9537,1.213824244318544,observed,[1788279960000],2026-09-01T10:24:39.842000-05:00,2026-09-01T13:00:02.422000-05:00,155,155,True,,,40.75,1.2365834488995167
p186:S2:1,186,2026-09-01:NY,4,S2,2026-09-01,NY,2026-09-01:NY,2026-09-01T10:24:39.842000-05:00,10,trend,trend,short,not-recorded,reject,fade,short,C,Touch of 29209.25 Supply·1h and rejection from the 29212.50 OB(bull)·1h cluster,29209.25,confirm.ref_price,"[""p186:L7""]","[""Supply·1h""]",SUPPLY,C,False,[],False,[],[],False,,,,,,,32.9537,,observed,[1788276300000],2026-09-01T10:24:39.842000-05:00,2026-09-01T13:00:02.422000-05:00,155,155,True,,,1.5,0.0455184091619454
p186:S3:2,186,2026-09-01:NY,4,S3,2026-09-01,NY,2026-09-01:NY,2026-09-01T10:24:39.842000-05:00,10,trend,trend,short,not-recorded,sweep_reclaim,fade,long,B,Sweep of 29082.75 ONL followed by a 1m MSS back above 29082.75,29082.75,confirm.ref_price,"[""p186:L4""]","[""ONL""]",ONL,A,False,[],False,[],[],False,,,,,,,32.9537,,not observed (complete window),[],2026-09-01T10:24:39.842000-05:00,2026-09-01T13:00:02.422000-05:00,155,155,True,,,128.0,3.884237581819341
p187:S1:0,187,2026-09-01:NY,5,S1,2026-09-01,NY,2026-09-01:NY,2026-09-01T13:00:02.422000-05:00,13,trend,trend,short,not-recorded,reject,fade,short,B,first touch of 29100.50 after the failed breakdown,29100.5,confirm.ref_price,"[""p187:L6""]","[""SWG-L·5m""]",SWG-L,A,True,[],False,[],[],True,29100.5,29130,29082.75,29.5,0.6016949152542372,0.6016949152542372,26.9466,1.094757780202326,observed,[1788286500000],2026-09-01T13:00:02.422000-05:00,2026-09-01T14:45:00-05:00,104,104,True,,,39.75,1.4751397207811003
p187:S2:1,187,2026-09-01:NY,5,S2,2026-09-01,NY,2026-09-01:NY,2026-09-01T13:00:02.422000-05:00,13,trend,trend,short,not-recorded,reject,fade,short,B,first touch of 29162.00 after lunch,29162,confirm.ref_price,"[""p187:L2""]","[""SWG-H·5m""]",SWG-H,A,True,[26],True,[],[],True,29162,29189,29100.5,27,2.2777777777777777,2.2777777777777777,26.9466,1.0019816971343323,not observed (complete window),[],2026-09-01T13:00:02.422000-05:00,2026-09-01T14:45:00-05:00,104,104,True,,,21.75,0.8071519226915455
p187:S3:2,187,2026-09-01:NY,5,S3,2026-09-01,NY,2026-09-01:NY,2026-09-01T13:00:02.422000-05:00,13,trend,trend,short,not-recorded,sweep_reclaim,fade,long,B,sweep of 29082.75 ONL and 5m close back above 29082.75,29082.75,confirm.ref_price,"[""p187:L7""]","[""ONL""]",ONL,A,True,[28],True,[28],[586],True,29082.75,29055.75,29162,27.0,2.935185185185185,1.75,26.9466,1.0019816971343323,observed,[1788287400000],2026-09-01T13:00:02.422000-05:00,2026-09-01T14:45:00-05:00,104,104,True,,,57.5,2.133849910563856
p188:S0:0,188,2026-09-01:ASIA,1,S0,2026-09-01,ASIA,2026-09-01:ASIA,2026-09-01T17:23:14.552000-05:00,17,no-trade,no-trade,neutral,not-recorded,hold,stand-aside,long,B,none,,unresolved,[],[],unresolved,unresolved,False,[],False,[],[],False,,,,,,,21.6249,,unknown,[],2026-09-01T17:23:14.552000-05:00,2026-09-01T18:00:41.426000-05:00,36,36,True,,,,
p189:S0:0,189,2026-09-01:ASIA,2,S0,2026-09-01,ASIA,2026-09-01:ASIA,2026-09-01T18:00:41.426000-05:00,18,no-trade,no-trade,neutral,not-recorded,hold,stand-aside,long,B,none,,unresolved,[],[],unresolved,unresolved,False,[],False,[],[],False,,,,,,,18.0573,,unknown,[],2026-09-01T18:00:41.426000-05:00,2026-09-01T21:14:52.024000-05:00,193,193,True,,,,
p190:S0:0,190,2026-09-01:ASIA,3,S0,2026-09-01,ASIA,2026-09-01:ASIA,2026-09-01T21:14:52.024000-05:00,21,no-trade,no-trade,neutral,not-recorded,hold,stand-aside,long,B,none,,unresolved,[],[],unresolved,unresolved,False,[],False,[],[],False,,,,,,,21.3301,,unknown,[],2026-09-01T21:14:52.024000-05:00,2026-09-01T21:53:46.232000-05:00,38,38,True,,,,
p191:S0:0,191,2026-09-01:ASIA,4,S0,2026-09-01,ASIA,2026-09-01:ASIA,2026-09-01T21:53:46.232000-05:00,21,no-trade,no-trade,neutral,not-recorded,hold,stand-aside,long,B,none,,unresolved,[],[],unresolved,unresolved,False,[],False,[],[],False,,,,,,,20.0322,,unknown,[],2026-09-01T21:53:46.232000-05:00,2026-09-01T23:12:44.863000-05:00,78,78,True,,,,
p192:S1:0,192,2026-09-01:ASIA,5,S1,2026-09-01,ASIA,2026-09-01:ASIA,2026-09-01T23:12:44.863000-05:00,23,balance,balance,long,not-recorded,sweep_reclaim,fade,long,B,"re-test sweep of 29042.25 ONL, then 1x5m close back above 29045.00",29042.25,confirm.ref_price,"[""p192:L0""]","[""ONL""]",ONL,A,False,[],False,[],[],False,,,,,,,15.2778,,observed,[1788322380000],2026-09-01T23:12:44.863000-05:00,2026-09-01T23:20:29.111000-05:00,7,7,True,,,3.75,0.2454541884302714
p192:S2:1,192,2026-09-01:ASIA,5,S2,2026-09-01,ASIA,2026-09-01:ASIA,2026-09-01T23:12:44.863000-05:00,23,balance,balance,long,not-recorded,breakout_retest,follow,long,C,"breakout above 29062.75 OR-L, then retest holds at 29062.75; stop-entry above 29065.00",29062.75,confirm.ref_price,"[""p192:L3""]","[""OR-L""]",OR-L,C,False,[],False,[],[],False,,,,,,,15.2778,,observed,[1788322500000],2026-09-01T23:12:44.863000-05:00,2026-09-01T23:20:29.111000-05:00,7,7,True,,,24.25,1.587270418515755
p193:S1:0,193,2026-09-01:ASIA,6,S1,2026-09-01,ASIA,2026-09-01:ASIA,2026-09-01T23:20:29.111000-05:00,23,balance,balance,long,not-recorded,sweep_reclaim,fade,long,A,"Sweep of ONL 29035.25 (trade through overnight-low stops), then a reclaim: 1m MSS up or a 5m close back above 29035.25.",29035.25,confirm.ref_price,"[""p193:L2""]","[""ONL""]",ONL,A,True,[30],True,[30],[],True,29035.25,29018,29071.41,17.25,2.096231884057963,2.096231884057963,15.2375,1.1320754716981132,not observed (complete window),[],2026-09-01T23:20:29.111000-05:00,2026-09-01T23:58:16.814000-05:00,37,37,True,,,25.25,1.6570959803117309
p193:S2:1,193,2026-09-01:ASIA,6,S2,2026-09-01,ASIA,2026-09-01:ASIA,2026-09-01T23:20:29.111000-05:00,23,balance,balance,long,not-recorded,reject,fade,long,B,"First-touch reaction at VWAP−2σ 29040.61: price dips to the react zone and rejects upward with no 5m acceptance, mean-reverting toward the magnets.",29040.61,confirm.ref_price,"[""p193:L3""]","[""VWAP−2σ""]",VWAP,A,True,[],False,[],[],True,29040.61,29020,29113.23,20.610000000000582,3.5235322658901955,1.4944201843764386,15.2375,1.3525840853158708,not observed (complete window),[],2026-09-01T23:20:29.111000-05:00,2026-09-01T23:58:16.814000-05:00,37,37,True,,,19.889999999999418,1.3053322395405689
p193:S3:2,193,2026-09-01:ASIA,6,S3,2026-09-01,ASIA,2026-09-01:ASIA,2026-09-01T23:20:29.111000-05:00,23,balance,balance,long,not-recorded,reclaim,follow,long,B,"Reclaim of the lost VWAP−1σ 29071.41: price 5m-closes back above the magnet after a bounce off ONL/VWAP−2σ, turning it to support.",29071.41,confirm.ref_price,"[""p193:L5""]","[""VWAP−1σ""]",VWAP,A,False,[],False,[],[],False,,,,,,,15.2375,,not observed (complete window),[],2026-09-01T23:20:29.111000-05:00,2026-09-01T23:58:16.814000-05:00,37,37,True,,,10.909999999999854,0.7159967186218116
p194:S1:0,194,2026-09-01:ASIA,7,S1,2026-09-01,ASIA,2026-09-01:ASIA,2026-09-01T23:58:16.814000-05:00,23,trend,trend,long,not-recorded,reject,fade,long,A,Price touches 29044.00 (SWG-L·15m) and rejects upward,29044,confirm.ref_price,"[""p194:L2""]","[""SWG-L·15m""]",SWG-L,A,True,[29],True,[29],[],True,29044,29025,29099.85,19,2.9394736842104496,1.2657894736841722,14.6328,1.2984527909901045,observed,[1788325320000],2026-09-01T23:58:16.814000-05:00,2026-09-02T00:19:46.268000-05:00,20,20,True,9.5,0.6492263954950522,12.75,0.8713301623749385
