level_key,plan_row,session,date,label,kind,grade,machine_grade,price,narrative_distance_pts,narrative_distance_atr,publication_distance_pts,publication_distance_atr
p174:L10,174,NY,2026-08-31,OB(bear)·4h (HTF),OB,A,,29563.12,137.61999999999898,6.702446816800387,126.11999999999898,6.142367334216423
p174:L11,174,NY,2026-08-31,Supply·1h,SUPPLY,C,C,29539.38,113.88000000000102,5.546247954492373,102.38000000000102,4.98616847190841
p175:L0,175,ASIA,2026-08-31,VWAP−1σ,VWAP,A,A,29504.191635407595,,,2.441635407594731,0.15360061698507366
p175:L1,175,ASIA,2026-08-31,ONL,ONL,A,A,29499,,,2.75,0.17299949672873677
p175:L2,175,ASIA,2026-08-31,VWAP,VWAP,A,A,29507.960793483766,,,6.210793483765883,0.3907142352645875
p175:L3,175,ASIA,2026-08-31,VWAP+1σ,VWAP,A,A,29511.729951559937,,,9.979951559937035,0.6278278535441013
p175:L4,175,ASIA,2026-08-31,OR-H,OR-H,A,A,29517,,,15.25,0.9593608454957221
p175:L5,175,ASIA,2026-08-31,SWG-H·5m,SWG-H,A,A,29520.25,,,18.5,1.1638147961751384
p175:L6,175,ASIA,2026-08-31,ONH,ONH,A,A,29524,,,22.25,1.399723200805234
p175:L7,175,ASIA,2026-08-31,SWG-H·5m,SWG-H,A,A,29538,,,36.25,2.2804479114242575
p175:L8,175,ASIA,2026-08-31,SWG-H·5m,SWG-H,A,A,29461.75,,,40.0,2.516356316054353
p175:L9,175,ASIA,2026-08-31,SWG-L·5m,SWG-L,A,A,29422.25,,,79.5,5.001258178158027
p175:L10,175,ASIA,2026-08-31,OR-L,OR-L,C,C,29417,,,84.75,5.3315299446401605
p175:L11,175,ASIA,2026-08-31,SWG-L·5m,SWG-L,A,A,29382.5,,,119.25,7.5018872672370405
p176:L0,176,ASIA,2026-08-31,ONH,ONH,A,A,29571,,,5.0,0.292556770641343
p176:L1,176,ASIA,2026-08-31,PDH,PDH,A,A,29538.75,,,27.25,1.5944343999953192
p176:L2,176,ASIA,2026-08-31,SWG-H·15m,SWG-H,A,A,29522.5,,,43.5,2.5452439045796837
p176:L3,176,ASIA,2026-08-31,RTH-H,RTH-H,A,A,29517,,,49.0,2.8670563522851613
p176:L4,176,ASIA,2026-08-31,SWG-H·5m,SWG-H,A,A,29502.25,,,63.75,3.730098825677123
p176:L5,176,ASIA,2026-08-31,SWG-H·5m,SWG-H,A,A,29498.25,,,67.75,3.9641442421901973
p176:L6,176,ASIA,2026-08-31,VWAP,VWAP,A,A,29492.74941504508,,,73.25058495491976,4.2859909164001335
p176:L7,176,ASIA,2026-08-31,SWG-L·5m,SWG-L,A,A,29485.5,,,80.5,4.710164007325622
p176:L8,176,ASIA,2026-08-31,SWG-L·15m,SWG-L,A,A,29477,,,89.0,5.207510517415905
p176:L9,176,ASIA,2026-08-31,PDC,PDC,A,A,29473.25,,,92.75,5.426928095396912
p176:L10,176,ASIA,2026-08-31,ONL,ONL,A,A,29435.75,,,130.25,7.621103875206985
p176:L11,176,ASIA,2026-08-31,POC,POC,A,A,29418.625,,,147.375,8.623110814653584
p177:L0,177,LONDON,2026-09-01,VWAP+1σ,VWAP,A,A,29522.60714834479,,,6.392851655211416,0.34183447700792535
p177:L1,177,LONDON,2026-09-01,PDH,PDH,A,A,29538.75,,,9.75,0.5213457672070839
p177:L2,177,LONDON,2026-09-01,RTH-H,RTH-H,A,A,29517,,,12.0,0.6416563288702571
p177:L3,177,LONDON,2026-09-01,VWAP+2σ,VWAP,A,A,29547.759143575444,,,18.759143575443886,1.0030769332807827
p177:L4,177,LONDON,2026-09-01,SWG-H·5m,SWG-H,A,A,29502.25,,,26.75,1.4303588997732815
p177:L5,177,LONDON,2026-09-01,VWAP,VWAP,A,A,29497.455153114133,,,31.54484688586672,1.6867458872966334
p177:L6,177,LONDON,2026-09-01,ONH,ONH,A,A,29571,,,42.0,2.2457971510459
p177:L7,177,LONDON,2026-09-01,SWG-L·5m,SWG-L,A,A,29485.5,,,43.5,2.326004192154682
p177:L8,177,LONDON,2026-09-01,SWG-L·15m,SWG-L,A,A,29477,,,52.0,2.780510758437781
p177:L9,177,LONDON,2026-09-01,PDC,PDC,A,A,29473.25,,,55.75,2.981028361209736
p177:L10,177,LONDON,2026-09-01,ONL,ONL,A,A,29435.75,,,93.25,4.9862043889292895
p177:L11,177,LONDON,2026-09-01,POC,POC,A,A,29418.625,,,110.375,5.901901441587886
p178:L0,178,LONDON,2026-09-01,SWG-L·15m,SWG-L,A,A,29477,14.0,0.624370055212152,12.5,0.5574732635822787
p178:L1,178,LONDON,2026-09-01,VWAP,VWAP,A,A,29500.21,37.20999999999913,1.659486411031688,35.70999999999913,1.5925896194018145
p178:L2,178,LONDON,2026-09-01,RTH-H,RTH-H,A,A,29517,54.0,2.4082844986754437,52.5,2.34138770704557
p178:L3,178,LONDON,2026-09-01,PDH,PDH,A,A,29538.75,75.75,3.3782879773086085,74.25,3.311391185678735
p178:L4,178,LONDON,2026-09-01,ONH,ONH,A,A,29571,108.0,4.816568997350887,106.5,4.749672205721014
p178:L5,178,LONDON,2026-09-01,SWG-L·5m,SWG-L,A,A,29447.5,15.5,0.6912668468420254,17.0,0.7581636384718989
p178:L6,178,LONDON,2026-09-01,ONL,ONL,A,A,29435.75,27.25,1.2152917146093674,28.75,1.2821885062392409
p178:L7,178,LONDON,2026-09-01,OB(bull)·1h,OB,C,C,29432.25,30.75,1.3713842284124054,32.25,1.4382810200422789
p178:L8,178,LONDON,2026-09-01,OB(bull)·1h (HTF),OB,A,,29422.12,40.88000000000102,1.8231605612195294,42.38000000000102,1.890057352849403
p178:L9,178,LONDON,2026-09-01,POC,POC,A,,29418.62,44.38000000000102,1.9792530750225674,45.88000000000102,2.0461498666524407
p178:L10,178,LONDON,2026-09-01,PDL,PDL,A,A,29354,109.0,4.861166858437469,110.5,4.928063650067343
p179:L0,179,LONDON,2026-09-01,ONL,ONL,A,A,29182,,,39.75,1.531969013758816
p179:L1,179,LONDON,2026-09-01,SWG-L·5m,SWG-L,A,A,29186,,,35.75,1.3778086098585578
p179:L2,179,LONDON,2026-09-01,OB(bull)·1h (HTF),OB,A,A,29201.5,,,20.25,0.7804370447450573
p179:L3,179,LONDON,2026-09-01,Demand·1h,DEMAND,C,C,29212.5,,,9.25,0.35649593401934715
p179:L4,179,LONDON,2026-09-01,VWAP−2σ,VWAP,A,A,29231.63,,,9.880000000001019,0.3807761976336771
p179:L5,179,LONDON,2026-09-01,SWG-L·5m,SWG-L,A,A,29246.75,,,25.0,0.9635025243766139
p179:L6,179,LONDON,2026-09-01,SWG-H·5m,SWG-H,A,A,29280,,,58.25,2.2449608817975104
p179:L7,179,LONDON,2026-09-01,OB(bull)·1h (HTF),OB,A,A,29324.5,,,102.75,3.959995375187883
p179:L8,179,LONDON,2026-09-01,VWAP−1σ,VWAP,A,A,29335.76,,,114.0099999999984,4.393956912167049
p179:L9,179,LONDON,2026-09-01,RTH-L,RTH-L,A,A,29354,,,132.25,5.096928353952287
p179:L10,179,LONDON,2026-09-01,pdVWAP,PDVWAP,A,A,29415.82,,,194.0699999999997,7.4794773962307675
p179:L11,179,LONDON,2026-09-01,PDC,PDC,A,A,29473.25,,,251.5,9.692835395228736
p180:L0,180,LONDON,2026-09-01,OB(bear)·4h,OB,C,C,29154.38,,,93.36999999999898,4.11254553222598
p180:L1,180,LONDON,2026-09-01,ONL,ONL,A,A,29182,,,65.75,2.8960037350740184
p180:L2,180,LONDON,2026-09-01,SWG-L·5m,SWG-L,A,A,29201.25,,,46.5,2.0481243145390398
p180:L3,180,LONDON,2026-09-01,Demand·1h,DEMAND,C,C,29212.5,,,35.25,1.552610367473143
p180:L4,180,LONDON,2026-09-01,SWG-H·5m,SWG-H,A,A,29227.75,,,20.0,0.8809136836727053
p180:L5,180,LONDON,2026-09-01,SWG-L·5m,SWG-L,A,A,29246.75,,,1.0,0.04404568418363526
p180:L6,180,LONDON,2026-09-01,SWG-H·5m,SWG-H,A,A,29280,,,32.25,1.4204733149222373
p180:L7,180,LONDON,2026-09-01,VWAP−1σ,VWAP,A,A,29323.92,,,76.16999999999825,3.354959764267421
p180:L8,180,LONDON,2026-09-01,RTH-L,RTH-L,A,A,29354,,,106.25,4.679853944511247
p180:L9,180,LONDON,2026-09-01,VWAP,VWAP,A,A,29433.23,,,185.47999999999956,8.16959350238065
p180:L10,180,LONDON,2026-09-01,Supply·4h,SUPPLY,A,A,29462.5,,,214.75,9.458810678435674
p180:L11,180,LONDON,2026-09-01,PDC,PDC,A,A,29473.25,,,225.5,9.932301783409752
p181:L0,181,LONDON,2026-09-01,EQL·4h,EQL,A,A,29202.5,6.0,0.30902189420120413,44.75,2.3047882942506477
p181:L1,181,LONDON,2026-09-01,SWG-L·5m,SWG-L,A,A,29182,26.5,1.3648466993886517,24.25,1.2489634890632002
p181:L2,181,LONDON,2026-09-01,ONL,ONL,A,A,29177.5,31.0,1.5966131200395548,19.75,1.017197068412297
p181:L3,181,LONDON,2026-09-01,VWAP−2σ,VWAP,A,A,29161.96,46.54000000000087,2.3969798260207185,4.209999999999127,0.21683036243113327
p181:L4,181,LONDON,2026-09-01,Demand·1h,DEMAND,C,C,29212.5,4.0,0.2060145961341361,54.75,2.819824784585988
p181:L5,181,LONDON,2026-09-01,SWG-H·5m,SWG-H,A,A,29258,49.5,2.5494306271599343,100.25,5.163240815611786
p181:L6,181,LONDON,2026-09-01,iFVG(bear)·4h,IFVG,A,A,29280.88,72.38000000000102,3.7278341170472453,123.13000000000102,6.341644305499097
p181:L7,181,LONDON,2026-09-01,VWAP−1σ,VWAP,A,A,29285.56,77.06000000000131,3.9688711945241995,127.81000000000131,6.582681382976051
p181:L8,181,LONDON,2026-09-01,RTH-L,RTH-L,A,A,29354,145.5,7.493780934379201,196.25,10.107591122831053
p182:L0,182,LONDON,2026-09-01,ONL,ONL,A,A,29123.25,4.0,0.1864115314173335,8.25,0.3844737835482503
p182:L1,182,LONDON,2026-09-01,VWAP−2σ,VWAP,A,A,29100.81,26.43999999999869,1.2321802226685132,30.68999999999869,1.4302424747994302
p182:L2,182,LONDON,2026-09-01,OB(bull)·1h (HTF),OB,A,A,29085,42.25,1.968971800595585,46.5,2.167034052726502
p182:L3,182,LONDON,2026-09-01,Demand·1h (HTF),DEMAND,A,A,29076.5,50.75,2.3650963048574187,55.0,2.5631585569883355
p182:L4,182,LONDON,2026-09-01,OB(bull)·4h,OB,C,C,28970.38,156.86999999999898,7.310594233359229,161.11999999999898,7.508656485490145
p182:L5,182,LONDON,2026-09-01,SWG-L·5m,SWG-L,A,A,29138,10.75,0.5009809906840837,6.5,0.3029187385531669
p182:L6,182,LONDON,2026-09-01,SWG-L·5m,SWG-L,A,A,29177.5,50.25,2.341794863430252,46.0,2.143732611299335
p182:L7,182,LONDON,2026-09-01,SWG-L·15m,SWG-L,A,A,29182,54.75,2.551507836274752,50.5,2.3534455841438353
p182:L8,182,LONDON,2026-09-01,OB(bull)·1h,OB,C,C,29212.5,85.25,3.97289576333192,81.0,3.774833511201003
p182:L9,182,LONDON,2026-09-01,VWAP−1σ,VWAP,A,A,29241.4,114.15000000000146,5.3197190778222225,109.90000000000146,5.121656825691305
p182:L10,182,LONDON,2026-09-01,OB(bull)·1h (HTF),OB,A,A,29324.5,197.25,9.192418643017257,193.0,8.99435639088634
p182:L11,182,LONDON,2026-09-01,RTH-L,RTH-L,A,A,29354,226.75,10.567203687220092,222.5,10.369141435089174
p183:L0,183,NY,2026-09-01,ONL,ONL,C,C,29122.75,,,20.5,1.0152787063863506
p183:L1,183,NY,2026-09-01,Demand·4h (HTF),DEMAND,A,,29099.12,,,3.1300000000010186,0.1550157244385518
p183:L2,183,NY,2026-09-01,VWAP−2σ,VWAP,A,A,29094.31,,,7.93999999999869,0.39323477701006315
p183:L3,183,NY,2026-09-01,OB(bull)·1h (HTF),OB,A,A,29085,,,17.25,0.8543198870811974
p183:L4,183,NY,2026-09-01,SWG-L·5m,SWG-L,A,A,29138,,,35.75,1.7705470123566847
p183:L5,183,NY,2026-09-01,SWG-L·5m,SWG-L,A,A,29177.5,,,75.25,3.726815739296238
p183:L6,183,NY,2026-09-01,SWG-L·15m,SWG-L,A,A,29182,,,79.75,3.949681796795681
p183:L7,183,NY,2026-09-01,EQL·15m (HTF),EQL,A,A,29200.5,,,98.25,4.865908922071168
p183:L8,183,NY,2026-09-01,OB(bull)·1h,OB,C,C,29212.5,,,110.25,5.460218408736349
p183:L9,183,NY,2026-09-01,VWAP−1σ,VWAP,A,A,29236.68,,,134.4300000000003,6.657752024366703
p183:L10,183,NY,2026-09-01,SWG-H·5m,SWG-H,A,A,29258,,,155.75,7.7136418790084935
p183:L11,183,NY,2026-09-01,RTH-L,RTH-L,A,A,29354,,,251.75,12.46811777232994
p184:L0,184,NY,2026-09-01,EQL·4h (HTF),EQL,A,A,28947.75,,,172.25,5.827052407951178
p184:L1,184,NY,2026-09-01,VWAP−2σ,VWAP,A,A,28963.03,,,156.97000000000116,5.310144652981731
p184:L2,184,NY,2026-09-01,OB(bull)·4h (HTF),OB,A,A,28970.38,,,149.61999999999898,5.061501197548036
p184:L3,184,NY,2026-09-01,OR-L,OR-L,A,A,29062.75,,,57.25,1.9367126290577934
p184:L4,184,NY,2026-09-01,ONL,ONL,A,A,29082.75,,,37.25,1.2601317979459006
p184:L5,184,NY,2026-09-01,EQL·4h (HTF),EQL,A,A,29095.5,,,24.5,0.8288115181120688
p184:L6,184,NY,2026-09-01,OR-H,OR-H,A,A,29125,,,5.0,0.16914520777797323
p184:L7,184,NY,2026-09-01,VWAP−1σ,VWAP,A,A,29137.29,,,17.290000000000873,0.5849041284962609
p184:L8,184,NY,2026-09-01,SWG-L·5m,SWG-L,A,A,29177.5,,,57.5,1.945169889446692
p184:L9,184,NY,2026-09-01,SWG-L·15m,SWG-L,A,A,29182,,,62.0,2.097400576446868
p184:L10,184,NY,2026-09-01,OB(bull)·1h,OB,C,C,29212.5,,,92.5,3.1291863438925045
p184:L11,184,NY,2026-09-01,SWG-H·5m,SWG-H,A,A,29238.25,,,118.25,4.0002841639490665
p185:L0,185,NY,2026-09-01,SWG-H·5m,SWG-H,A,A,29157.75,,,12.0,0.3104047678172337
p185:L1,185,NY,2026-09-01,OR-H,OR-H,C,C,29125,,,20.75,0.5367415776839666
p185:L2,185,NY,2026-09-01,VWAP−1σ,VWAP,A,A,29101.38,,,44.36999999999898,1.1477216290041952
p185:L3,185,NY,2026-09-01,OB(bull)·1h,OB,C,C,29085,,,60.75,1.5714241370747455
p185:L4,185,NY,2026-09-01,OR-L,OR-L,A,A,29062.75,,,83.0,2.1469663107358663
p185:L5,185,NY,2026-09-01,SWG-L·5m,SWG-L,A,A,29177.5,,,31.75,0.8212792815164308
p185:L6,185,NY,2026-09-01,SWG-L·15m,SWG-L,A,A,29182,,,36.25,0.9376810694478934
p185:L7,185,NY,2026-09-01,OB(bull)·1h,OB,C,C,29212.5,,,66.75,1.7266265209833624
p185:L8,185,NY,2026-09-01,SWG-H·5m,SWG-H,A,A,29238.25,,,92.5,2.3927034185911764
p185:L9,185,NY,2026-09-01,SWG-H·5m,SWG-H,A,A,29258,,,112.25,2.9035779322903736
p185:L10,185,NY,2026-09-01,VWAP,VWAP,A,A,29274.42,,,128.66999999999825,3.3283151229202432
p186:L0,186,NY,2026-09-01,EQL·15m (HTF),EQL,A,A,29182,,,28.75,0.8724361756039535
p186:L1,186,NY,2026-09-01,EQL·15m (HTF),EQL,A,A,29170,,,40.75,1.2365834488995167
p186:L2,186,NY,2026-09-01,OR-H,OR-H,C,C,29125,,,85.75,2.6021357237578786
p186:L3,186,NY,2026-09-01,VWAP−1σ,VWAP,A,A,29102.19,,,108.56000000000131,3.294318999080568
p186:L4,186,NY,2026-09-01,ONL,ONL,A,A,29082.75,,,128.0,3.884237581819341
p186:L5,186,NY,2026-09-01,OR-L,OR-L,A,A,29062.75,,,148.0,4.491149703978612
p186:L6,186,NY,2026-09-01,SWG-L·5m,SWG-L,A,A,29040,,,170.75,5.181512242934785
p186:L7,186,NY,2026-09-01,Supply·1h,SUPPLY,C,C,29209.25,,,1.5,0.0455184091619454
p186:L8,186,NY,2026-09-01,OB(bull)·1h,OB,C,C,29212.5,,,1.75,0.0531048106889363
p186:L9,186,NY,2026-09-01,VWAP,VWAP,A,A,29261.19,,,50.43999999999869,1.5306323720856443
p186:L10,186,NY,2026-09-01,eVWAP,EVWAP,A,A,29266.78,,,56.029999999998836,1.7002643102291652
p186:L11,186,NY,2026-09-01,OB(bull)·1h (HTF),OB,A,A,29324.5,,,113.75,3.4518126947808594
p187:L0,187,NY,2026-09-01,OR-H,OR-H,C,C,29125,,,15.25,0.5659341067147617
p187:L1,187,NY,2026-09-01,SWG-L·5m,SWG-L,A,A,29130,,,10.25,0.38038194057877434
p187:L2,187,NY,2026-09-01,SWG-H·5m,SWG-H,A,A,29162,,,21.75,0.8071519226915455
p187:L3,187,NY,2026-09-01,SWG-H·5m,SWG-H,A,A,29197.5,,,57.25,2.1245723022570564
p187:L4,187,NY,2026-09-01,Supply·1h,SUPPLY,C,C,29209.25,,,69.0,2.5606198926766273
p187:L5,187,NY,2026-09-01,eVWAP,EVWAP,A,A,29248.19,,,107.93999999999869,4.005700162543649
p187:L6,187,NY,2026-09-01,SWG-L·5m,SWG-L,A,A,29100.5,,,39.75,1.4751397207811003
p187:L7,187,NY,2026-09-01,ONL,ONL,A,A,29082.75,,,57.5,2.133849910563856
p187:L8,187,NY,2026-09-01,OR-L,OR-L,A,A,29062.75,,,77.5,2.876058575107806
p187:L9,187,NY,2026-09-01,SWG-L·15m,SWG-L,A,A,29040,,,100.25,3.720320931026549
p187:L10,187,NY,2026-09-01,VWAP−2σ,VWAP,A,A,28960.89,,,179.36000000000058,6.656127303630164
p188:L0,188,ASIA,2026-09-01,VWAP−1σ,VWAP,A,A,29110.38445990343,,,4.1344599034309795,0.1911897813830806
p188:L1,188,ASIA,2026-09-01,ONL,ONL,A,A,29101.5,,,4.75,0.21965419493269334
p188:L2,188,ASIA,2026-09-01,SWG-L·5m,SWG-L,A,A,29092.75,,,13.5,0.6242803434929178
p188:L3,188,ASIA,2026-09-01,VWAP,VWAP,A,A,29119.947115604296,,,13.697115604296414,0.6333955580972126
p188:L4,188,ASIA,2026-09-01,OR-H,OR-H,C,C,29125,,,18.75,0.8670560326290526
p188:L5,188,ASIA,2026-09-01,SWG-L·5m,SWG-L,A,A,29086,,,20.25,0.9364205152393769
p188:L6,188,ASIA,2026-09-01,VWAP+1σ,VWAP,A,A,29129.509771305162,,,23.25977130516185,1.0756013348113447
p188:L7,188,ASIA,2026-09-01,VWAP+2σ,VWAP,A,A,29139.072427006024,,,32.822427006023645,1.5178071115253084
p188:L8,188,ASIA,2026-09-01,OR-L,OR-L,C,C,29062.75,,,43.5,2.011569995699402
p188:L9,188,ASIA,2026-09-01,ONH,ONH,A,A,29150.5,,,44.25,2.0462522370045644
p188:L10,188,ASIA,2026-09-01,RTH-L,RTH-L,A,A,29354,,,247.75,11.456700377805214
p188:L11,188,ASIA,2026-09-01,PDC,PDC,A,A,29473.25,,,367.0,16.97117674532599
p189:L0,189,ASIA,2026-09-01,VWAP+1σ,VWAP,A,A,29129.817656473806,,,1.4323435261940176,0.07932213155865038
p189:L1,189,ASIA,2026-09-01,OR-H,OR-H,C,C,29125,,,6.25,0.34612040559773605
p189:L2,189,ASIA,2026-09-01,VWAP+2σ,VWAP,A,A,29138.800562797758,,,7.550562797758175,0.41814461728819785
p189:L3,189,ASIA,2026-09-01,VWAP,VWAP,A,A,29120.834750149854,,,10.41524985014621,0.5767888804054986
p189:L4,189,ASIA,2026-09-01,POC,POC,A,A,29113.228125,,,18.021874999998545,0.9980381895409913
p189:L5,189,ASIA,2026-09-01,ONH,ONH,A,A,29150.5,,,19.25,1.066050849241027
p189:L6,189,ASIA,2026-09-01,SWG-H·5m,SWG-H,A,A,29160.25,,,29.0,1.6059986819734953
p189:L7,189,ASIA,2026-09-01,ONL,ONL,A,A,29101.5,,,29.75,1.6475331306452237
p189:L8,189,ASIA,2026-09-01,SWG-L·5m,SWG-L,A,A,29086,,,45.25,2.5059117365276093
p189:L9,189,ASIA,2026-09-01,OR-L,OR-L,C,C,29062.75,,,68.5,3.793479645351187
p189:L10,189,ASIA,2026-09-01,RTH-L,RTH-L,A,A,29354,,,222.75,12.335731255503314
p189:L11,189,ASIA,2026-09-01,PDC,PDC,A,A,29473.25,,,342.0,18.93970859430812
p190:L0,190,ASIA,2026-09-01,OR-L,OR-L,C,C,29062.75,,,3.75,0.17580789588421994
p190:L1,190,ASIA,2026-09-01,VWAP−2σ,VWAP,A,A,29057.492701128256,,,9.007298871743842,0.4222811365977582
p190:L2,190,ASIA,2026-09-01,VWAP−1σ,VWAP,A,A,29085.164745716716,,,18.664745716716425,0.875042579111979
p190:L3,190,ASIA,2026-09-01,SWG-L·5m,SWG-L,A,A,29047.25,,,19.25,0.9024805322056624
p190:L4,190,ASIA,2026-09-01,ONL,ONL,A,A,29044,,,22.5,1.0548473753053196
p190:L5,190,ASIA,2026-09-01,SWG-L·15m,SWG-L,A,A,29101.5,,,35.0,1.640873694919386
p190:L6,190,ASIA,2026-09-01,VWAP,VWAP,A,A,29112.836790305177,,,46.33679030517669,2.172366294821716
p190:L7,190,ASIA,2026-09-01,eVWAP,EVWAP,A,A,29117.550640875677,,,51.050640875677345,2.3933615349050092
p190:L8,190,ASIA,2026-09-01,OR-H,OR-H,C,C,29125,,,58.5,2.742603175793831
p190:L9,190,ASIA,2026-09-01,SWG-L·15m,SWG-L,A,A,29001.75,,,64.75,3.035616335600864
p190:L10,190,ASIA,2026-09-01,VWAP+1σ,VWAP,A,A,29140.508834893637,,,74.00883489363696,3.4696900105314534
p190:L11,190,ASIA,2026-09-01,ONH,ONH,A,A,29171.25,,,104.75,4.910900558365877
p191:L0,191,ASIA,2026-09-01,SWG-L·5m,SWG-L,A,A,29086,,,1.25,0.0623995367458392
p191:L1,191,ASIA,2026-09-01,VWAP−1σ,VWAP,A,A,29080.928456787282,,,3.8215432127180975,0.19077002090225226
p191:L2,191,ASIA,2026-09-01,SWG-H·5m,SWG-H,A,A,29101.25,,,16.5,0.8236738850450774
p191:L3,191,ASIA,2026-09-01,OR-L,OR-L,C,C,29062.75,,,22.0,1.09823184672677
p191:L4,191,ASIA,2026-09-01,VWAP,VWAP,A,A,29109.00317841381,,,24.2531784138082,1.210709678108655
p191:L5,191,ASIA,2026-09-01,POC,POC,A,A,29113.228125,,,28.478125000001455,1.4216174459121542
p191:L6,191,ASIA,2026-09-01,VWAP−2σ,VWAP,A,A,29052.853735160756,,,31.896264839244395,1.5922497199131596
p191:L7,191,ASIA,2026-09-01,OR-H,OR-H,C,C,29125,,,40.25,2.009265083216022
p191:L8,191,ASIA,2026-09-01,ONL,ONL,A,A,29044,,,40.75,2.034224897914358
p191:L9,191,ASIA,2026-09-01,SWG-H·5m,SWG-H,A,A,29131.25,,,46.5,2.3212627669452184
p191:L10,191,ASIA,2026-09-01,SWG-H·5m,SWG-H,A,A,29145.5,,,60.75,3.0326174858477852
p191:L11,191,ASIA,2026-09-01,ONH,ONH,A,A,29171.25,,,86.5,4.318047942812073
p192:L0,192,ASIA,2026-09-01,ONL,ONL,A,A,29042.25,,,3.75,0.2454541884302714
p192:L1,192,ASIA,2026-09-01,Demand·4h (HTF),DEMAND,A,,29031.12,,,7.380000000001019,0.48305384283084074
p192:L2,192,ASIA,2026-09-01,OB(bear)·4h,OB,C,C,28711.25,,,327.25,21.419968843681684
p192:L3,192,ASIA,2026-09-01,OR-L,OR-L,C,C,29062.75,,,24.25,1.587270418515755
p192:L4,192,ASIA,2026-09-01,VWAP−1σ,VWAP,A,A,29072.75,,,34.25,2.241814920996479
p192:L5,192,ASIA,2026-09-01,VWAP,VWAP,A,A,29103,,,64.5,4.221812041000668
p192:L6,192,ASIA,2026-09-01,POC,POC,A,A,29113.23,,,74.72999999999956,4.89141106703842
p192:L7,192,ASIA,2026-09-01,OR-H,OR-H,C,C,29125,,,86.5,5.66180994645826
p192:L8,192,ASIA,2026-09-01,VWAP+1σ,VWAP,A,A,29133.24,,,94.7400000000016,6.201154616502481
p192:L9,192,ASIA,2026-09-01,ONH,ONH,A,A,29171.25,,,132.75,8.689078270431606
p192:L10,192,ASIA,2026-09-01,OB(bull)·1h,OB,C,C,29212.5,,,174.0,11.389074343164593
p192:L11,192,ASIA,2026-09-01,OB(bull)·1h (HTF),OB,A,A,29324.5,,,286.0,18.719972770948697
p193:L0,193,ASIA,2026-09-01,OB(bear)·4h,OB,C,C,28711.25,,,349.25,22.920426579163248
p193:L1,193,ASIA,2026-09-01,Supply·4h (HTF),SUPPLY,A,A,29029.88,,,30.61999999999898,2.0095159967185547
p193:L2,193,ASIA,2026-09-01,ONL,ONL,A,A,29035.25,,,25.25,1.6570959803117309
p193:L3,193,ASIA,2026-09-01,VWAP−2σ,VWAP,A,A,29040.61,,,19.889999999999418,1.3053322395405689
p193:L4,193,ASIA,2026-09-01,OR-L,OR-L,C,C,29062.75,,,2.25,0.14766201804757997
p193:L5,193,ASIA,2026-09-01,VWAP−1σ,VWAP,A,A,29071.41,,,10.909999999999854,0.7159967186218116
p193:L6,193,ASIA,2026-09-01,POC,POC,A,A,29113.23,,,52.72999999999956,3.460541427399479
p193:L7,193,ASIA,2026-09-01,OR-H,OR-H,C,C,29125,,,64.5,4.232977850697293
p193:L8,193,ASIA,2026-09-01,VWAP+1σ,VWAP,A,A,29133,,,72.5,4.7579983593109105
p193:L9,193,ASIA,2026-09-01,ONH,ONH,A,A,29171.25,,,110.75,7.26825266611977
p193:L10,193,ASIA,2026-09-01,OB(bull)·1h,OB,C,C,29212.5,,,152.0,9.975389663658737
p193:L11,193,ASIA,2026-09-01,OB(bull)·1h (HTF),OB,A,A,29324.5,,,264.0,17.325676784249385
p194:L0,194,ASIA,2026-09-01,Supply·4h (HTF),SUPPLY,A,A,29029.88,23.61999999999898,1.6141818380623656,26.86999999999898,1.8362856049422518
p194:L1,194,ASIA,2026-09-01,ONL,ONL,A,A,29035.25,18.25,1.2471980755562846,21.5,1.4693018424361708
p194:L2,194,ASIA,2026-09-01,SWG-L·15m,SWG-L,A,A,29044,9.5,0.6492263954950522,12.75,0.8713301623749385
p194:L3,194,ASIA,2026-09-01,OR-L,OR-L,C,C,29062.75,9.25,0.6321414903504456,6.0,0.4100377234705593
p194:L4,194,ASIA,2026-09-01,VWAP−1σ,VWAP,A,A,29068.05,14.549999999999272,0.9943414794160566,11.299999999999272,0.7722377125361704
p194:L5,194,ASIA,2026-09-01,VWAP,VWAP,A,A,29099.85,46.349999999998545,3.167541413809971,43.099999999998545,2.9454376469300847
p194:L6,194,ASIA,2026-09-01,POC,POC,A,A,29113.23,59.72999999999956,4.081925537149388,56.47999999999956,3.8598217702695017
p194:L7,194,ASIA,2026-09-01,OB(bull)·1h,OB,C,C,29212.5,159.0,10.865999671969822,155.75,10.643895905089936
p195:L0,195,ASIA,2026-09-01,PDL,PDL,A,A,29001.75,,,81.5,5.400283597715316
p195:L1,195,ASIA,2026-09-01,Supply·4h (HTF),SUPPLY,A,A,29029.88,,,53.36999999999898,3.5363574921479866
p195:L2,195,ASIA,2026-09-01,ONL,ONL,A,A,29035.25,,,48.0,3.1805351250347873
p195:L3,195,ASIA,2026-09-01,PDC,PDC,A,A,29058.75,,,24.5,1.623398136736506
p195:L4,195,ASIA,2026-09-01,VWAP−1σ,VWAP,A,A,29065.3,,,17.950000000000728,1.1893876144661821
p195:L5,195,ASIA,2026-09-01,OB(bull)·1h,OB,C,C,29085,,,1.75,0.11595700976689328
